SampleID,Assay,NPX_Run1,NPX_Run2,NPX_Run3,pg/mL_Run1,pg/mL_Run2,pg/mL_Run3
Sample_24,AGER,13.09701,12.94077,13.09984,1997.3216,1790.1791,2001.30516
Sample_24,TP53,2.80015,2.45861,2.53714,0.42844,0.32017,0.34285
Sample_24,Abeta40,,1.96305,2.34431,,2.45543,3.49739
Sample_24,pTau217,2.57409,2.08348,0.81674,0.22024,0.14102,0.03444
Sample_24,GFAP,4.20597,,4.28943,16.71367,,17.87577
Sample_24,GLRX,8.17102,7.58446,8.28511,549.6097,374.2908,593.24399
Sample_24,WWOX,0.63989,0.44281,0.56236,0.58572,0.3373,0.48016
Sample_24,RTN4R,4.61858,4.05257,4.46531,574.15479,407.22925,523.60052
Sample_24,Abeta42,,1.11195,,,4.91596,
Sample_24,NGF,0.29403,,0.42295,0.14659,,0.23691
Sample_24,NLGN1,1.4676,1.64497,1.77179,58.86109,73.83229,85.98546
Sample_24,NPTX2,8.96882,8.65117,9.05379,7966.29206,6504.80652,8412.2897
Sample_24,MOG,8.95011,8.61353,9.03484,35.7146,28.86228,37.68994
Sample_25,VSNL1,3.62518,2.9971,3.33383,36.89981,23.00724,29.72057
Sample_25,OMG,6.25918,5.66287,5.9724,104.88473,74.56284,89.12823
Sample_25,STX1B,4.13901,3.77766,3.84502,100.26685,76.55612,80.5836
Sample_25,NPTXR,11.85635,11.62024,11.42288,1761.28389,1487.62647,1293.93152
Sample_25,SYT1,3.6672,3.49215,3.41777,16.81039,14.84204,14.06356
Sample_25,ENO2,9.32622,8.81121,8.77601,7308.32973,5264.03533,5148.53388
Sample_25,Inc Ctrl,-0.09167,0.05564,0.07543,,,
Sample_25,TREM1,14.31275,13.90348,13.9046,271.51711,201.41952,201.58393
Sample_25,S100B,0.72302,1.52107,0.74308,2.54348,8.27586,2.63982
Sample_25,DDAH1,6.46172,6.05818,5.89697,502.61026,392.61974,355.42227
Sample_25,KLK8,9.55255,9.13346,8.97217,2009.67338,1521.09808,1368.94106
Sample_25,FOXO3,2.63167,2.30931,2.66526,23.99428,18.04744,24.68814
Sample_25,DDC,11.24791,10.89628,10.99126,1897.40264,1526.70064,1618.76854
Sample_25,ITGAM,10.06426,9.83445,9.8191,8895.49847,7460.79514,7374.77036
Sample_25,MMP10,11.33154,11.05635,10.90371,237.44297,197.69949,178.66526
Sample_25,SNCAIP,2.117,2.47867,2.0062,3.52229,5.08,3.1243
Sample_25,TREM2,15.05974,14.69841,15.04575,16394.65235,12802.64478,16237.47795
Sample_25,Det Ctrl,-0.00078,0.04321,0.01692,,,
Sample_25,ITGB2,10.95476,10.67172,11.0675,44089.96869,36908.45484,47347.44638
Sample_25,SMOC1,5.10883,4.56449,4.29164,1161.39207,865.59769,745.11396
Sample_25,BACE1,6.66929,6.30953,5.94808,664.29038,528.63565,419.16165
Sample_25,SCG2,6.71756,6.40371,6.35758,1984.76305,1634.01346,1588.0679
Sample_25,BMP7,5.27407,4.84928,5.11561,2855.08921,2176.38429,2582.4784
Sample_25,NPTX1,8.11005,7.64192,7.86347,7496.2751,5665.26071,6466.24128
Sample_25,HLA-DRA,2.9161,,2.44051,485.44627,,323.1654
Sample_25,EIF2AK2,8.15071,7.94609,7.91249,27802.0051,24648.94979,24168.03289
Sample_25,LRRK2,0.61729,1.00026,-0.50406,562.507,779.45915,172.07321
Sample_25,Ext Ctrl,0,0,0,,,
Sample_25,SDC4,7.1049,6.93523,7.20861,6062.26201,5429.35877,6485.21792
Sample_25,NEFL,3.71128,3.52291,3.14294,431.88334,377.34539,283.96547
Sample_25,GDNF,1.21431,,1.21266,0.02345,,0.02336
Sample_25,CLSTN3,4.05191,3.70655,3.14664,473.82588,387.25022,276.23695
Sample_25,AGER,12.96859,12.792,12.73078,1825.33139,1613.94106,1546.82973
Sample_25,TP53,2.639,2.17694,2.11202,0.37417,0.24841,0.23382
Sample_25,Abeta40,,2.28252,1.66071,,3.31259,1.78356
Sample_25,pTau217,2.51014,2.10946,0.87695,0.20821,0.14453,0.03734
Sample_25,GFAP,4.1081,,4.16205,15.43407,,16.12869
Sample_25,GLRX,8.00464,7.48626,7.90259,492.18179,351.392,460.23525
Sample_25,WWOX,0.20714,0.14033,0.37871,0.12119,0.07453,0.27019
Sample_25,RTN4R,4.43528,4.12085,4.01185,514.19778,424.68434,397.12753
Sample_25,Abeta42,,2.09778,,,11.16019,
Sample_25,NGF,0.39745,,0.12212,0.21782,,0.04863
Sample_25,NLGN1,1.86975,1.56634,1.62334,96.26537,66.915,71.88376
Sample_25,NPTX2,9.04392,8.67707,8.66455,8359.16674,6612.8784,6560.39471
Sample_25,MOG,8.89186,8.79513,8.72174,34.41861,32.37261,30.90393
Sample_26,VSNL1,3.47034,3.08088,3.17813,32.90972,24.53672,26.42509
Sample_26,OMG,6.10951,5.80928,5.77633,96.36871,81.1608,79.6316
Sample_26,STX1B,4.28559,3.82248,4.11269,111.48469,79.21733,98.35629
Sample_26,NPTXR,11.96142,11.60684,11.39653,1900.12843,1473.53348,1270.19237
Sample_26,SYT1,3.41351,3.42367,3.35683,14.01995,14.12409,13.45018
Sample_26,ENO2,9.16099,8.77659,8.86515,6573.17108,5150.39685,5446.40801
Sample_26,Inc Ctrl,-0.16561,-0.03498,-0.00682,,,
Sample_26,TREM1,14.27707,13.88644,13.70192,264.49448,198.94948,174.12981
Sample_26,S100B,0.77254,0.84249,0.51688,2.78509,3.14875,1.67035
Sample_26,DDAH1,6.52628,6.13531,6.03683,522.74172,411.68858,387.49013
Sample_26,KLK8,9.41607,9.19459,8.94147,1833.93633,1583.47416,1341.88537
Sample_26,FOXO3,3.05172,2.49324,2.63885,33.81994,21.28745,24.14146
Sample_26,DDC,11.36069,10.97717,10.74902,2035.18082,1604.75259,1394.50874
Sample_26,ITGAM,10.21006,9.83946,9.91466,9969.22651,7489.12578,7929.18884
Sample_26,MMP10,11.40075,11.0678,11.01789,248.67372,199.20921,192.71615
Sample_26,SNCAIP,2.23151,2.60301,2.46279,3.97078,5.71813,5.00255
Sample_26,TREM2,15.35591,14.74406,15.06677,20131.57174,13206.54692,16474.37215
Sample_26,Det Ctrl,-0.04578,0.03541,0.03933,,,
Sample_26,ITGB2,10.81322,10.74994,10.65411,40331.12536,38761.01498,36504.49996
Sample_26,SMOC1,5.03288,4.48786,4.54456,1115.09495,830.08361,856.22974
Sample_26,BACE1,6.54908,6.56065,6.12565,615.62285,620.15201,469.94691
Sample_26,SCG2,6.76964,6.50402,6.49021,2050.05542,1738.63517,1723.83469
Sample_26,BMP7,5.26219,4.87367,4.75751,2833.78898,2211.05291,2050.199
Sample_26,NPTX1,8.01886,7.62979,7.83032,7096.87337,5624.43751,6339.37014
Sample_26,HLA-DRA,2.58758,,2.66354,367.49301,,392.32904
Sample_26,EIF2AK2,8.5355,7.91451,8.00075,34943.43213,24196.696,25452.64769
Sample_26,LRRK2,-1.62465,1.33957,1.17702,18.76459,1019.8746,898.49579
Sample_26,Ext Ctrl,0,0,0,,,
Sample_26,SDC4,7.10858,7.02833,7.23597,6076.79278,5767.92509,6601.70999
Sample_26,NEFL,4.25701,3.6352,3.15394,627.04605,409.14281,286.38387
Sample_26,GDNF,1.07484,,1.13192,0.01648,,0.0192
Sample_26,CLSTN3,4.07103,3.38795,3.68811,479.09238,320.12016,383.05259
Sample_26,AGER,13.05631,12.82131,12.52358,1941.03765,1647.15701,1340.65814
Sample_26,TP53,1.99669,2.31201,1.98953,0.20955,0.28104,0.20811
Sample_26,Abeta40,,2.26293,2.37673,,3.25531,3.59696
Sample_26,pTau217,1.52691,1.24095,1.66513,0.0806,0.0586,0.09323
Sample_26,GFAP,4.30662,,4.07384,18.12351,,15.00646
Sample_26,GLRX,8.17964,7.66749,7.92306,552.77973,394.90389,466.4588
Sample_26,WWOX,0.11015,0.2486,0.48587,0.05534,0.15326,0.38605
Sample_26,RTN4R,4.69612,4.2659,4.26749,601.46016,464.03409,464.48378
Sample_26,Abeta42,,0.8919,,,3.90888,
Sample_26,NGF,0.37323,,-0.37685,0.20025,,
Sample_26,NLGN1,0.75496,1.88777,1.60959,18.41736,98.24578,70.66264
Sample_26,NPTX2,9.07134,8.69708,8.53588,8507.59249,6697.59778,6045.39896
Sample_26,MOG,8.93857,8.83944,8.5796,35.45375,33.29378,28.25102
Sample_27,VSNL1,3.38695,3.09908,3.35652,30.92675,24.88075,30.23054
Sample_27,OMG,6.1343,5.74641,6.10493,97.73385,78.26589,96.11831
Sample_27,STX1B,4.21408,3.74317,4.3843,105.88687,74.559,119.61855
Sample_27,NPTXR,11.94401,11.57871,11.71148,1876.32903,1444.4231,1587.52544
Sample_27,SYT1,3.59302,3.42208,3.68714,15.95226,14.10774,17.04728
Sample_27,ENO2,9.21934,8.75477,9.14213,6823.35004,5080.10953,6494.39781
Sample_27,Inc Ctrl,-0.11613,-0.01919,-0.12647,,,
Sample_27,TREM1,14.28137,13.925,14.12189,265.33112,204.58662,236.09542
Sample_27,S100B,1.06742,0.50727,1.1031,4.50834,1.63462,4.75247
Sample_27,DDAH1,6.62368,6.06214,6.43794,554.59526,393.57793,495.38223
Sample_27,KLK8,9.38177,9.18647,9.38971,1792.47423,1575.03161,1801.97971
Sample_27,FOXO3,2.92625,1.98693,3.06697,30.61105,13.24533,34.22707
Sample_27,DDC,11.35268,10.92038,11.17634,2025.0599,1549.53569,1815.03483
Sample_27,ITGAM,10.17517,9.79312,10.07144,9699.30142,7231.77886,8945.1526
Sample_27,MMP10,11.40949,10.99762,11.2855,250.12861,190.14075,230.26242
Sample_27,SNCAIP,1.96023,1.89437,2.40669,2.96906,2.7563,4.73591
Sample_27,TREM2,15.37706,14.65533,15.45757,20430.83794,12433.34968,21613.99813
Sample_27,Det Ctrl,-0.04563,-0.05753,-0.03993,,,
Sample_27,ITGB2,10.74813,10.68545,11.01464,38717.16099,37226.92043,45789.73484
Sample_27,SMOC1,5.08246,4.38685,4.73088,1145.11803,785.30261,947.57744
Sample_27,BACE1,6.40452,6.53773,6.35093,561.62266,611.20944,542.77763
Sample_27,SCG2,6.74805,6.36873,6.68377,2022.72049,1599.04445,1943.54392
Sample_27,BMP7,5.347,4.94134,4.91682,2989.10473,2309.82389,2273.59868
Sample_27,NPTX1,7.94951,7.59378,8.06705,6807.8908,5505.06627,7305.11323
Sample_27,HLA-DRA,2.72532,,2.74361,413.56614,,420.03643
Sample_27,EIF2AK2,8.40643,7.82687,8.12009,32351.7511,22986.41181,27304.35462
Sample_27,LRRK2,-0.0024,1.02571,-3.10343,308.9293,795.81141,
Sample_27,Ext Ctrl,0,0,0,,,
Sample_27,SDC4,7.20307,7.12533,7.39918,6461.87263,6143.32752,7342.01787
Sample_27,NEFL,4.12629,3.89265,3.04752,574.74454,490.23726,263.6416
Sample_27,GDNF,1.51849,,1.34488,0.04304,,0.03107
Sample_27,CLSTN3,3.81461,3.8197,3.35297,412.67931,413.91227,313.40837
Sample_27,AGER,13.04594,12.84783,12.98369,1926.95604,1677.83803,1844.71133
Sample_27,TP53,2.35279,2.14781,2.44958,0.29152,0.24178,0.31764
Sample_27,Abeta40,,2.03382,2.23532,,2.63164,3.17571
Sample_27,pTau217,2.40485,1.64674,2.26948,0.18961,0.09147,0.16771
Sample_27,GFAP,4.24665,,4.24644,17.2717,,17.26881
Sample_27,GLRX,8.1994,7.58333,8.32977,560.12286,374.016,611.35585
Sample_27,WWOX,0.44187,0.34312,0.44149,0.33628,0.23569,0.33586
Sample_27,RTN4R,4.70948,4.26753,4.4998,606.28783,464.49478,534.59615
Sample_27,Abeta42,,1.12217,,,4.96587,
Sample_27,NGF,0.4405,,0.08714,0.25041,,0.03112
Sample_27,NLGN1,1.84287,2.11781,2.53905,93.36431,126.10785,191.28208
Sample_27,NPTX2,9.15513,8.75034,9.09379,8978.36841,6928.70775,8631.15362
Sample_27,MOG,8.94397,8.90773,9.11762,35.57553,34.76689,39.72877
Sample_28,VSNL1,3.64167,2.84335,3.48592,37.34982,20.41878,33.29256
Sample_28,OMG,6.4234,5.79924,6.15569,115.02439,80.69202,98.9259
Sample_28,STX1B,4.53603,3.18504,4.23455,133.09844,47.65955,107.46487
Sample_28,NPTXR,11.8821,11.4151,11.30008,1794.27297,1286.86799,1187.19725
Sample_28,SYT1,3.64979,3.3083,3.51268,16.6058,12.9769,15.06284
Sample_28,ENO2,9.46834,8.6537,8.78396,8011.18617,4767.4693,5174.37736
Sample_28,Inc Ctrl,-0.21081,-0.05118,-0.02962,,,
Sample_28,TREM1,14.31154,13.69697,13.72663,271.27647,173.51059,177.25718
Sample_28,S100B,1.15773,0.33735,1.71434,5.14232,1.06999,10.37425
Sample_28,DDAH1,6.55459,5.9842,5.99727,531.81208,375.11444,378.15204
Sample_28,KLK8,9.61312,9.00424,8.94181,2093.52975,1397.82651,1342.18788
Sample_28,FOXO3,2.96039,2.31062,2.44415,31.45963,18.06911,20.38427
Sample_28,DDC,11.26483,10.77588,10.84654,1917.44385,1417.71041,1480.66452
Sample_28,ITGAM,10.14156,9.73651,9.80439,9447.22247,6930.93748,7293.3926
Sample_28,MMP10,11.42966,10.83555,10.88157,253.52488,170.78263,176.06506
Sample_28,SNCAIP,2.44264,1.88454,1.88233,4.90553,2.7255,2.71859
Sample_28,TREM2,15.18604,14.55891,14.88687,17889.54425,11647.0727,14559.06235
Sample_28,Det Ctrl,-0.10135,-0.08929,-0.12709,,,
Sample_28,ITGB2,10.9211,10.60826,10.99192,43163.96665,35473.94356,45136.67766
Sample_28,SMOC1,5.02989,4.56231,4.41796,1113.30582,864.57001,798.85163
Sample_28,BACE1,6.87212,6.4414,6.03182,754.94889,574.94831,442.43185
Sample_28,SCG2,6.8224,6.31818,6.32014,2118.47493,1549.85421,1551.73791
Sample_28,BMP7,5.63449,4.95382,5.01988,3575.21391,2328.45571,2429.34654
Sample_28,NPTX1,8.11651,7.40304,7.69349,7525.44652,4914.34208,5842.11274
Sample_28,HLA-DRA,3.00222,,2.68928,521.24411,,401.06106
Sample_28,EIF2AK2,8.36399,7.87008,7.91391,31545.057,23575.00282,24188.19366
Sample_28,LRRK2,0.64027,-0.97758,-0.9886,574.08142,85.65039,84.05588
Sample_28,Ext Ctrl,0,0,0,,,
Sample_28,SDC4,7.25816,6.92222,7.07418,6697.73496,5383.66337,5942.38687
Sample_28,NEFL,4.12433,3.5582,3.74933,573.98892,387.11777,443.63471
Sample_28,GDNF,1.33101,,0.62243,0.0302,,
Sample_28,CLSTN3,4.22744,3.22215,2.83592,524.19286,289.37483,227.35968
Sample_28,AGER,13.09554,12.71974,12.69594,1995.25764,1535.0384,1509.94844
Sample_28,TP53,2.56439,2.10453,1.93592,0.35101,0.23219,0.19756
Sample_28,Abeta40,,2.28394,2.03506,,3.31674,2.6348
Sample_28,pTau217,2.44822,1.66062,1.96989,0.1971,0.09279,0.12648
Sample_28,GFAP,3.78437,,3.64181,11.7772,,10.41623
Sample_28,GLRX,8.1757,7.55262,7.7778,551.3277,366.69438,424.20781
Sample_28,WWOX,0.51801,0.21152,0.34549,0.42441,0.12447,0.23793
Sample_28,RTN4R,4.68672,4.18664,4.15657,598.08502,442.13957,434.08271
Sample_28,Abeta42,,2.59508,,,15.60107,
Sample_28,NGF,1.05947,,0.30488,0.93628,,0.15361
Sample_28,NLGN1,2.20957,1.50669,0.84669,138.65077,61.96782,22.10927
Sample_28,NPTX2,9.21066,8.59488,8.52918,9305.28724,6276.17411,6019.71938
Sample_28,MOG,8.99309,8.7977,8.77168,36.70272,32.42514,31.89561
Sample_29,VSNL1,3.79888,3.15533,3.06321,41.8981,25.9711,24.20686
Sample_29,OMG,6.38487,5.80946,5.7562,112.56695,81.16888,78.71019
Sample_29,STX1B,4.25576,3.61385,4.19601,109.11973,67.44484,104.51078
Sample_29,NPTXR,11.98539,11.75145,11.43602,1933.42979,1633.53362,1305.94916
Sample_29,SYT1,3.61553,3.55616,3.36933,16.20886,15.53919,13.57428
Sample_29,ENO2,9.32462,8.90536,8.76779,7300.80254,5586.68141,5121.94818
Sample_29,Inc Ctrl,-0.03991,-0.02378,0.01995,,,
Sample_29,TREM1,14.22205,13.92219,13.72743,254.03785,204.17107,177.36001
Sample_29,S100B,1.56012,0.74373,1.14787,8.67381,2.64297,5.07048
Sample_29,DDAH1,6.42404,6.13251,6.05909,491.20462,410.98156,392.83819
Sample_29,KLK8,9.6371,9.21507,9.0241,2127.78976,1604.99545,1416.04934
Sample_29,FOXO3,2.85259,3.10612,2.69036,28.84017,35.29002,25.21638
Sample_29,DDC,11.20808,11.0444,10.78662,1851.096,1672.75651,1427.09922
Sample_29,ITGAM,10.12842,9.84195,9.86189,9350.70049,7503.21452,7617.37441
Sample_29,MMP10,11.39486,11.11318,10.87933,247.69698,205.30714,175.80376
Sample_29,SNCAIP,1.7364,1.62526,2.0762,2.2899,1.9966,3.37172
Sample_29,TREM2,15.16745,14.86649,14.97559,17660.84628,14357.47144,15472.35572
Sample_29,Det Ctrl,0.01163,0.08809,0.03529,,,
Sample_29,ITGB2,11.11484,10.66166,10.64666,48789.95932,36677.1248,36334.83788
Sample_29,SMOC1,4.98662,4.46023,4.68928,1087.74781,817.60466,926.43341
Sample_29,BACE1,6.12139,6.54872,5.90733,468.66338,615.48039,408.25773
Sample_29,SCG2,6.66301,6.53703,6.33513,1918.67398,1774.53813,1566.17849
Sample_29,BMP7,5.2135,5.13682,4.89665,2747.95693,2617.55254,2244.16582
Sample_29,NPTX1,8.105,7.67208,7.76636,7473.56699,5767.99982,6101.7248
Sample_29,HLA-DRA,2.92783,,2.50538,490.19308,,342.12808
Sample_29,EIF2AK2,8.17771,8.0925,7.95823,28248.6142,26864.11057,24825.07313
Sample_29,LRRK2,0.45532,-0.26641,0.78482,485.6625,230.37395,650.96952
Sample_29,Ext Ctrl,0,0,0,,,
Sample_29,SDC4,7.04217,6.98252,7.04661,5820.03053,5598.77161,5836.85721
Sample_29,NEFL,3.74002,3.37743,3.59221,440.73486,339.10962,396.72793
Sample_29,GDNF,1.22835,,0.84813,0.02422,,0.00732
Sample_29,CLSTN3,3.25914,3.24808,3.46881,296.00388,294.00964,336.11123
Sample_29,AGER,13.16387,12.89923,12.67053,2093.58557,1739.01724,1483.63395
Sample_29,TP53,2.91645,2.00277,2.57893,0.47146,0.21078,0.35544
Sample_29,Abeta40,,2.03464,2.0661,,2.63374,2.71453
Sample_29,pTau217,2.36101,2.48629,2.49303,0.18227,0.20387,0.20509
Sample_29,GFAP,4.10209,,4.00123,15.35836,,14.13323
Sample_29,GLRX,8.22086,7.67567,7.90451,568.21677,396.99882,460.81648
Sample_29,WWOX,0.55545,0.28681,0.50373,0.47126,0.18499,0.40716
Sample_29,RTN4R,4.55197,4.35056,4.26558,551.64328,488.51295,463.94264
Sample_29,Abeta42,,1.95566,,,10.06473,
Sample_29,NGF,0.62473,,0.36626,0.41048,,0.1953
Sample_29,NLGN1,1.79975,2.05852,1.80796,88.8382,118.45148,89.6877
Sample_29,NPTX2,9.08231,8.82289,8.64757,8567.73621,7256.77643,6489.91473
Sample_29,MOG,9.18422,8.90198,8.8299,41.45146,34.64011,33.09315
Sample_30,VSNL1,3.70024,3.03467,3.21323,38.98863,23.68226,27.13796
Sample_30,OMG,6.2191,5.84652,5.89206,102.53862,82.92055,85.11954
Sample_30,STX1B,4.38402,4.00061,4.14902,119.59475,90.55661,101.00135
Sample_30,NPTXR,11.99426,11.65297,11.47995,1945.92239,1522.66494,1346.9934
Sample_30,SYT1,3.6868,3.5337,3.3169,17.04329,15.29165,13.05982
Sample_30,ENO2,9.3282,8.82902,8.80872,7317.66672,5323.5411,5255.77211
Sample_30,Inc Ctrl,-0.08788,-0.04061,-0.06196,,,
Sample_30,TREM1,14.2822,13.91505,13.70223,265.4916,203.11579,174.16952
Sample_30,S100B,-0.02459,-0.26534,1.75231,0.2539,,10.8259
Sample_30,DDAH1,6.66525,6.14693,6.00337,568.7544,414.63821,379.57907
Sample_30,KLK8,9.59126,9.16454,9.13228,2062.82575,1552.4732,1519.91791
Sample_30,FOXO3,3.32091,2.77503,2.55413,41.59542,27.06138,22.44852
Sample_30,DDC,11.31461,11.02048,10.76932,1977.67822,1648.22476,1412.0084
Sample_30,ITGAM,10.16794,9.88211,9.92993,9644.45977,7735.18823,8022.13441
Sample_30,MMP10,11.45418,11.10741,10.97428,257.71475,204.52088,187.22051
Sample_30,SNCAIP,2.29028,2.63765,2.09264,4.21645,5.90619,3.43184
Sample_30,TREM2,15.28741,14.73,15.02722,19193.56886,13080.66691,16031.52083
Sample_30,Det Ctrl,0.05779,0.0172,0.01648,,,
Sample_30,ITGB2,11.00294,10.60643,10.6488,45452.04786,35433.31911,36383.40142
Sample_30,SMOC1,5.18354,4.99218,4.34664,1208.71327,1091.00362,768.09509
Sample_30,BACE1,6.70331,6.66346,6.05353,678.72215,661.8464,448.65822
Sample_30,SCG2,6.79007,6.51963,6.44478,2076.2661,1755.52325,1676.05504
Sample_30,BMP7,5.34172,4.89651,4.84026,2979.20368,2243.96104,2163.68257
Sample_30,NPTX1,8.06855,7.63021,7.81992,7311.70646,5625.84281,6300.0666
Sample_30,HLA-DRA,2.8769,,2.41552,469.86214,,316.10056
Sample_30,EIF2AK2,8.34692,8.01856,7.846,31226.54403,25720.34813,23245.12546
Sample_30,LRRK2,0.90784,-0.11052,-0.59361,722.20777,274.88331,152.86123
Sample_30,Ext Ctrl,0,0,0,,,
Sample_30,SDC4,7.21232,7.09939,6.86741,6500.90145,6040.5713,5195.33457
Sample_30,NEFL,4.06942,3.50394,3.20215,553.15044,372.17506,297.17263
Sample_30,GDNF,1.39131,,1.23439,0.03405,,0.02455
Sample_30,CLSTN3,4.10629,3.72726,3.01087,488.93851,392.01319,253.88958
Sample_30,AGER,13.09001,12.81013,12.58615,1987.51712,1634.40527,1399.67628
Sample_30,TP53,2.79416,1.99946,1.883,0.42631,0.21011,0.18755
Sample_30,Abeta40,,2.37528,1.46717,,3.59245,1.41768
Sample_30,pTau217,1.56339,1.77612,2.28236,0.0838,0.10443,0.1697
Sample_30,GFAP,4.1361,,3.88638,15.79132,,12.84031
Sample_30,GLRX,8.04044,7.55639,7.87048,503.95803,367.58542,450.65849
Sample_30,WWOX,0.44457,0.11836,0.39654,0.33924,0.06045,0.28821
Sample_30,RTN4R,4.55235,4.17125,4.21891,551.77005,437.99855,450.93797
Sample_30,Abeta42,,2.7328,,,17.01306,
Sample_30,NGF,0.492,,-0.50967,0.29174,,
Sample_30,NLGN1,1.87711,1.89537,1.24755,97.07129,99.08854,43.26142
Sample_30,NPTX2,8.93277,8.63767,8.52087,7784.57379,6449.19273,5988.07157
Sample_30,MOG,8.94368,8.75897,8.46546,35.56905,31.6402,26.29044
Sample_31,VSNL1,3.80996,3.09247,3.22143,42.23699,24.75526,27.30699
Sample_31,OMG,6.54794,5.94374,5.56166,123.31407,87.67909,70.28726
Sample_31,STX1B,4.15079,3.55216,3.969,101.13193,64.25065,88.45219
Sample_31,NPTXR,12.13541,11.74468,11.42535,2156.78462,1625.64582,1296.17911
Sample_31,SYT1,3.90673,3.48469,3.44387,19.84067,14.76251,14.33293
Sample_31,ENO2,9.59607,8.72422,8.70961,8704.9446,4983.39714,4937.82909
Sample_31,Inc Ctrl,-0.03862,0.08935,0.08009,,,
Sample_31,TREM1,14.38284,13.87782,13.73179,285.88571,197.71018,177.91778
Sample_31,S100B,1.60981,0.63351,1.46977,9.1988,2.13884,7.77222
Sample_31,DDAH1,6.60656,6.13596,5.79037,548.86117,411.85233,332.67406
Sample_31,KLK8,9.69912,9.10929,8.9152,2219.2737,1497.17098,1319.19519
Sample_31,FOXO3,2.69391,2.96442,2.54912,25.29188,31.56108,22.35122
Sample_31,DDC,11.39941,11.00277,10.80072,2084.85266,1630.3043,1439.52052
Sample_31,ITGAM,10.18255,9.90058,9.85863,9755.71104,7844.60889,7598.59327
Sample_31,MMP10,11.52085,11.07493,10.83966,269.47494,200.15363,171.24741
Sample_31,SNCAIP,2.20635,2.01007,2.18808,3.86887,3.13763,3.79607
Sample_31,TREM2,15.2755,14.76841,14.81125,19035.35181,13427.38648,13825.60104
Sample_31,Det Ctrl,0.10052,0.00737,0.07114,,,
Sample_31,ITGB2,11.06285,10.6809,10.82552,47208.19329,37121.15386,40643.84006
Sample_31,SMOC1,5.07703,4.44378,4.79003,1141.78864,810.2599,978.41377
Sample_31,BACE1,6.72481,6.44681,6.07632,688.0025,576.93173,455.2848
Sample_31,SCG2,6.84819,6.48409,6.35762,2152.77352,1717.31862,1588.1027
Sample_31,BMP7,5.75508,4.5893,4.83621,3851.20536,1835.4586,2158.00614
Sample_31,NPTX1,8.21338,7.587,7.72995,7977.35288,5482.88437,5970.58706
Sample_31,HLA-DRA,3.02364,,2.87397,530.49477,,468.71758
Sample_31,EIF2AK2,8.37203,7.99041,7.82502,31696.18056,25298.55599,22961.54528
Sample_31,LRRK2,-0.91822,0.19316,-0.84171,94.543,377.6444,106.7791
Sample_31,Ext Ctrl,0,0,0,,,
Sample_31,SDC4,7.27639,7.079,6.98372,6777.65269,5961.05239,5603.14054
Sample_31,NEFL,4.00642,3.77435,3.35546,530.01121,451.49803,333.61209
Sample_31,GDNF,1.01321,,1.40435,0.01375,,0.03492
Sample_31,CLSTN3,3.52213,2.63814,3.36734,347.03358,200.19314,316.1504
Sample_31,AGER,13.14272,12.80841,12.60182,2062.61132,1632.45026,1414.879
Sample_31,TP53,2.62697,2.1917,2.4818,0.37036,0.25183,0.32674
Sample_31,Abeta40,,1.89131,1.87684,,2.28434,2.25074
Sample_31,pTau217,2.98717,2.52841,1.46229,0.31274,0.21159,0.07517
Sample_31,GFAP,4.27593,,3.52423,17.68323,,9.39518
Sample_31,GLRX,8.15835,7.54752,7.86121,544.98754,365.4927,447.93486
Sample_31,WWOX,0.74392,-0.11305,0.3803,0.74419,,0.27179
Sample_31,RTN4R,4.62134,4.13532,4.01355,575.10883,428.46937,397.54501
Sample_31,Abeta42,,1.97445,,,10.20547,
Sample_31,NGF,0.60006,,0.10228,0.38704,,0.03866
Sample_31,NLGN1,1.16757,1.45753,0.83475,38.33473,58.07835,21.60652
Sample_31,NPTX2,9.04472,8.61054,8.4403,8363.43202,6338.93292,5689.78678
Sample_31,MOG,8.93574,8.69873,8.49282,35.3902,30.45774,26.74733
Sample_32,VSNL1,3.80349,3.11713,3.75818,42.03864,25.22614,40.67421
Sample_32,OMG,6.18479,5.84212,6.40434,100.56938,82.7107,113.8026
Sample_32,STX1B,4.29177,4.25556,4.32547,111.97917,109.10423,114.71245
Sample_32,NPTXR,12.10461,11.60312,11.97164,2108.74569,1469.64865,1914.24771
Sample_32,SYT1,3.79615,3.33824,3.80477,18.39086,13.26734,18.50061
Sample_32,ENO2,9.27412,8.73271,9.40983,7067.47944,5010.06738,7713.41191
Sample_32,Inc Ctrl,-0.14199,0.07914,-0.00974,,,
Sample_32,TREM1,14.16349,13.70454,14.2567,243.38158,174.45891,260.57217
Sample_32,S100B,1.42431,1.40679,0.89261,7.34363,7.1828,3.42595
Sample_32,DDAH1,6.54196,5.86145,6.4701,527.74721,347.68435,505.18004
Sample_32,KLK8,9.60783,9.05873,9.52974,2086.05246,1448.43635,1979.06178
Sample_32,FOXO3,3.03138,2.37305,3.04712,33.28277,19.12623,33.69792
Sample_32,DDC,11.18462,10.76219,11.24062,1824.367,1405.83338,1888.84193
Sample_32,ITGAM,10.11293,9.79841,10.07983,9238.44043,7260.6169,9003.61039
Sample_32,MMP10,11.36108,10.90475,11.35138,242.17149,178.78863,240.60781
Sample_32,SNCAIP,1.87609,1.15553,2.61863,2.69919,1.03184,5.80233
Sample_32,TREM2,15.0542,14.49044,15.51605,16332.18189,11120.51953,22518.91293
